Id,Date,Nitrat level,Temperature,Humidity,Pressure,Wind_Speed,Precipitation,UV_Index,Oxygen_Level,Weather_Condition,Traffic_Condition,Road_Type,Time_of_Day,Nitrat level2
26,2023-08-19,33.20408989124451,19,76,1067,1,47,9,26,Cloudy,Light Traffic,Highway,Night,33.20408989124451
27,2023-08-19,39.65590986903557,29,69,903,4,26,6,17,Rainy,Heavy Traffic,Urban Road,Morning,39.65590986903557
28,2023-08-19,30.715183270623562,28,58,1026,26,33,1,14,Sunny,Moderate Traffic,Highway,Afternoon,30.715183270623562
29,2023-08-19,48.39934263074824,30,2,915,13,15,2,27,Sunny,Moderate Traffic,Highway,Night,48.39934263074824
30,2023-08-19,58.029427915380836,25,55,933,12,37,7,22,Snowy,Moderate Traffic,Rural Road,Morning,58.029427915380836
31,2023-08-19,30.212970775030318,20,87,1094,0,18,9,30,Cloudy,Heavy Traffic,Urban Road,Afternoon,30.212970775030318
32,2023-08-19,36.674264695088816,17,30,916,17,38,2,29,Cloudy,Moderate Traffic,Urban Road,Afternoon,36.674264695088816
33,2023-08-19,38.88527797053934,19,6,1073,17,13,7,21,Cloudy,Moderate Traffic,Rural Road,Afternoon,38.88527797053934
34,2023-08-19,22.421941222095423,22,34,913,10,46,8,21,Partly Cloudy,Heavy Traffic,Urban Road,Night,22.421941222095423
35,2023-08-19,36.92174385651971,26,85,903,19,10,6,20,Partly Cloudy,Heavy Traffic,Urban Road,Evening,36.92174385651971
36,2023-08-19,60.19011395986348,24,15,947,8,47,0,16,Sunny,Light Traffic,Urban Road,Evening,60.19011395986348
37,2023-08-19,41.05906425785301,20,62,984,0,25,1,29,Cloudy,Moderate Traffic,Rural Road,Night,41.05906425785301
38,2023-08-19,40.60685966075198,26,44,983,30,27,4,24,Cloudy,Moderate Traffic,Urban Road,Night,40.60685966075198
39,2023-08-19,54.127858745813654,26,30,946,5,1,5,14,Cloudy,Light Traffic,Highway,Morning,54.127858745813654
40,2023-08-19,65.16639627516192,22,27,1100,17,24,5,22,Snowy,Light Traffic,Rural Road,Morning,65.16639627516192
41,2023-08-19,56.174427133751024,30,44,1048,1,13,9,12,Partly Cloudy,Light Traffic,Rural Road,Night,56.174427133751024
42,2023-08-19,64.9643176481211,28,18,1019,10,47,2,27,Partly Cloudy,Light Traffic,Urban Road,Afternoon,64.9643176481211
43,2023-08-19,25.88744919026764,23,44,1025,1,11,2,11,Rainy,Heavy Traffic,Highway,Morning,25.88744919026764
44,2023-08-19,36.11121800176674,18,42,1054,30,25,0,23,Partly Cloudy,Moderate Traffic,Highway,Afternoon,36.11121800176674
45,2023-08-19,46.0267009179321,16,25,963,27,50,4,30,Cloudy,Heavy Traffic,Rural Road,Night,46.0267009179321
46,2023-08-19,58.533632421694755,23,9,1054,4,4,8,17,Snowy,Heavy Traffic,Highway,Evening,58.533632421694755
47,2023-08-19,27.49246184976058,27,3,1057,13,44,7,12,Snowy,Light Traffic,Highway,Night,27.49246184976058
48,2023-08-19,38.74371108476023,30,36,995,25,14,6,23,Partly Cloudy,Light Traffic,Highway,Night,38.74371108476023
49,2023-08-19,24.001495295468384,6,12,1066,13,25,8,11,Snowy,Moderate Traffic,Rural Road,Afternoon,24.001495295468384
50,2023-08-19,49.83449740719108,13,50,939,14,31,3,18,Cloudy,Light Traffic,Highway,Night,49.83449740719108
51,2023-08-19,58.84540809642522,16,53,1056,3,48,7,12,Rainy,Moderate Traffic,Highway,Afternoon,58.84540809642522
52,2023-08-19,53.323043515271635,26,0,1038,8,19,2,14,Cloudy,Heavy Traffic,Highway,Morning,53.323043515271635
53,2023-08-19,19.09165726673617,19,10,1063,11,1,2,16,Cloudy,Heavy Traffic,Rural Road,Afternoon,19.09165726673617
54,2023-08-19,31.089626006000874,30,49,1035,15,18,1,21,Sunny,Heavy Traffic,Rural Road,Afternoon,31.089626006000874
55,2023-08-19,29.40522445121475,16,41,1092,30,40,0,17,Sunny,Heavy Traffic,Highway,Morning,29.40522445121475
56,2023-08-19,45.82754173336608,23,29,954,22,0,0,20,Cloudy,Light Traffic,Rural Road,Morning,45.82754173336608
57,2023-08-19,27.48698930699606,11,43,911,11,31,6,14,Partly Cloudy,Moderate Traffic,Urban Road,Afternoon,27.48698930699606
58,2023-08-19,47.53585957963544,6,75,999,17,39,0,17,Snowy,Heavy Traffic,Highway,Morning,47.53585957963544
59,2023-08-19,33.270117044039345,27,34,957,11,20,1,27,Snowy,Light Traffic,Highway,Night,33.270117044039345
60,2023-08-19,59.67207109426311,23,59,1069,9,20,0,29,Sunny,Moderate Traffic,Rural Road,Morning,59.67207109426311
61,2023-08-19,64.7526335878398,6,66,924,26,23,8,30,Snowy,Moderate Traffic,Rural Road,Night,64.7526335878398
62,2023-08-19,59.8353014291575,15,41,1091,19,45,7,21,Sunny,Heavy Traffic,Highway,Evening,59.8353014291575
63,2023-08-19,28.53059095599441,9,40,922,3,18,9,24,Rainy,Moderate Traffic,Rural Road,Evening,28.53059095599441
64,2023-08-19,21.853368640479157,15,20,1068,1,47,1,17,Cloudy,Heavy Traffic,Urban Road,Morning,21.853368640479157
65,2023-08-19,54.948387785907194,10,73,997,3,27,4,16,Partly Cloudy,Heavy Traffic,Highway,Morning,54.948387785907194
66,2023-08-19,33.55182274393332,30,51,945,23,5,9,25,Snowy,Heavy Traffic,Rural Road,Evening,33.55182274393332
67,2023-08-19,33.12731681525342,7,86,1006,15,17,1,21,Rainy,Light Traffic,Urban Road,Afternoon,33.12731681525342
68,2023-08-19,48.69169921990803,5,67,1061,21,42,3,29,Rainy,Light Traffic,Rural Road,Afternoon,48.69169921990803
69,2023-08-19,21.65576222649875,16,100,1021,7,40,2,17,Partly Cloudy,Light Traffic,Rural Road,Afternoon,21.65576222649875
70,2023-08-19,37.38950115422592,19,60,994,16,11,0,13,Sunny,Light Traffic,Rural Road,Afternoon,37.38950115422592
71,2023-08-19,31.13348898516712,17,81,1024,7,35,9,19,Snowy,Light Traffic,Urban Road,Afternoon,31.13348898516712
72,2023-08-19,25.026652921243887,16,66,973,18,16,6,24,Partly Cloudy,Light Traffic,Urban Road,Night,25.026652921243887
73,2023-08-19,37.393497906599116,6,38,1015,20,50,1,30,Snowy,Light Traffic,Urban Road,Morning,37.393497906599116
74,2023-08-19,25.15283862095464,19,0,1034,4,25,0,26,Sunny,Light Traffic,Rural Road,Evening,25.15283862095464
75,2023-08-19,44.88740115087626,14,59,988,15,22,0,15,Rainy,Heavy Traffic,Highway,Night,44.88740115087626
76,2023-08-19,45.6249500108204,5,74,974,11,45,8,29,Sunny,Moderate Traffic,Urban Road,Morning,45.6249500108204
77,2023-08-19,45.05537441572448,24,47,969,26,10,4,14,Snowy,Light Traffic,Highway,Evening,45.05537441572448
78,2023-08-19,28.81667482063581,15,61,956,1,23,6,11,Rainy,Moderate Traffic,Rural Road,Evening,28.81667482063581
79,2023-08-19,25.825334368410882,17,40,906,24,35,2,15,Snowy,Light Traffic,Rural Road,Evening,25.825334368410882
80,2023-08-19,31.83668695388105,22,8,1076,8,13,7,16,Rainy,Moderate Traffic,Rural Road,Morning,31.83668695388105
81,2023-08-19,35.81363837075958,26,87,1028,26,42,10,20,Snowy,Heavy Traffic,Rural Road,Morning,35.81363837075958
82,2023-08-19,23.19376039982291,7,34,1067,23,33,7,21,Cloudy,Light Traffic,Highway,Evening,81.0
83,2023-08-19,51.710971249647436,5,81,910,11,39,6,16,Snowy,Moderate Traffic,Rural Road,Evening,51.710971249647436
84,2023-08-19,44.51093284257279,25,92,908,17,37,0,18,Snowy,Heavy Traffic,Rural Road,Morning,44.51093284257279
85,2023-08-19,57.34194462114821,16,16,1040,12,33,7,11,Rainy,Moderate Traffic,Rural Road,Morning,57.34194462114821
86,2023-08-19,28.62642041489309,22,68,983,24,26,8,12,Cloudy,Heavy Traffic,Highway,Night,28.62642041489309
87,2023-08-19,46.52370328674181,7,35,1068,26,23,6,27,Sunny,Moderate Traffic,Urban Road,Evening,46.52370328674181
88,2023-08-19,61.270713852923706,25,7,982,18,16,2,13,Partly Cloudy,Moderate Traffic,Urban Road,Night,61.270713852923706
89,2023-08-19,18.787024481497497,20,82,1075,6,48,2,17,Snowy,Heavy Traffic,Urban Road,Morning,18.787024481497497
90,2023-08-19,64.64308884094027,17,71,956,22,30,7,29,Rainy,Moderate Traffic,Highway,Afternoon,64.64308884094027
91,2023-08-19,53.075293648180285,6,75,988,3,41,8,29,Snowy,Heavy Traffic,Highway,Evening,53.075293648180285
92,2023-08-19,44.398022732500266,20,25,977,14,38,7,26,Partly Cloudy,Moderate Traffic,Urban Road,Evening,44.398022732500266
93,2023-08-19,36.407789127644705,17,26,1075,25,7,1,12,Rainy,Light Traffic,Urban Road,Morning,36.407789127644705
94,2023-08-19,27.088137696294336,23,37,1095,26,28,6,12,Snowy,Moderate Traffic,Rural Road,Evening,27.088137696294336
95,2023-08-19,48.609279269204336,21,53,937,1,10,1,23,Rainy,Moderate Traffic,Rural Road,Morning,48.609279269204336
96,2023-08-19,29.627557907250686,29,79,943,17,50,10,16,Snowy,Heavy Traffic,Highway,Night,29.627557907250686
97,2023-08-19,46.76527289039629,10,41,1061,23,4,2,13,Rainy,Moderate Traffic,Highway,Night,46.76527289039629
98,2023-08-19,32.88133124876781,11,68,1047,5,16,5,20,Partly Cloudy,Moderate Traffic,Urban Road,Morning,32.88133124876781
10,2023-08-20,39.5465357002712,5,49,1100,24,45,4,18,Rainy,Light Traffic,Rural Road,Night,39.5465357002712
11,2023-08-20,42.01756818829013,25,28,1090,24,13,10,18,Cloudy,Heavy Traffic,Rural Road,Afternoon,42.01756818829013
12,2023-08-20,32.656495759431365,22,4,980,20,46,2,17,Snowy,Light Traffic,Highway,Evening,32.656495759431365
13,2023-08-20,32.135651498647334,5,95,968,24,40,5,29,Partly Cloudy,Light Traffic,Urban Road,Night,32.135651498647334
14,2023-08-20,61.10779566148614,17,79,1097,6,25,9,18,Cloudy,Moderate Traffic,Highway,Evening,61.10779566148614
15,2023-08-20,26.967498601996336,21,71,901,24,37,9,19,Cloudy,Moderate Traffic,Urban Road,Evening,26.967498601996336
16,2023-08-20,44.071158242442,28,11,1029,18,49,1,22,Snowy,Heavy Traffic,Rural Road,Evening,44.071158242442
17,2023-08-20,32.826977638383376,13,37,952,18,8,0,26,Partly Cloudy,Light Traffic,Urban Road,Night,32.826977638383376
18,2023-08-20,20.837981067988338,23,79,983,8,26,10,17,Cloudy,Light Traffic,Urban Road,Night,20.837981067988338
19,2023-08-20,35.02800284061655,7,81,1097,4,29,4,17,Partly Cloudy,Heavy Traffic,Urban Road,Night,35.02800284061655
20,2023-08-20,37.87121864307747,16,92,1065,0,40,7,21,Partly Cloudy,Light Traffic,Urban Road,Night,37.87121864307747
21,2023-08-20,36.693661703575124,20,23,1013,26,1,8,15,Cloudy,Moderate Traffic,Rural Road,Morning,36.693661703575124
22,2023-08-20,32.60662180589182,12,2,906,8,5,8,24,Partly Cloudy,Moderate Traffic,Rural Road,Evening,32.60662180589182
23,2023-08-20,35.16413500962584,21,45,985,23,4,3,12,Sunny,Heavy Traffic,Highway,Evening,35.16413500962584
24,2023-08-20,23.51292404353072,16,49,906,17,21,9,14,Cloudy,Light Traffic,Urban Road,Afternoon,23.51292404353072
25,2023-08-20,41.17816977925151,23,15,1008,11,22,10,16,Partly Cloudy,Moderate Traffic,Highway,Night,41.17816977925151
26,2023-08-20,35.13193996975844,29,25,905,0,47,4,28,Cloudy,Moderate Traffic,Rural Road,Afternoon,35.13193996975844
27,2023-08-20,39.91625976347148,30,44,1076,14,6,1,20,Partly Cloudy,Light Traffic,Rural Road,Morning,39.91625976347148
28,2023-08-20,47.60955018474134,30,48,1098,19,50,2,28,Sunny,Light Traffic,Rural Road,Night,47.60955018474134
29,2023-08-20,48.935906289347606,23,41,974,18,48,1,16,Cloudy,Heavy Traffic,Urban Road,Afternoon,48.935906289347606
30,2023-08-20,30.569671558161996,23,32,963,28,16,9,12,Rainy,Light Traffic,Rural Road,Night,30.569671558161996
31,2023-08-20,48.46504249104939,7,68,1042,20,18,6,29,Partly Cloudy,Heavy Traffic,Urban Road,Night,102.0
32,2023-08-20,40.27136854207949,11,41,1070,12,30,10,28,Sunny,Light Traffic,Urban Road,Evening,40.27136854207949
33,2023-08-20,47.75670430405613,16,67,1058,18,9,8,23,Rainy,Heavy Traffic,Rural Road,Night,47.75670430405613
34,2023-08-20,39.55450229774603,29,82,946,15,37,2,14,Partly Cloudy,Heavy Traffic,Urban Road,Evening,39.55450229774603
35,2023-08-20,45.99880536513454,16,61,1091,9,30,5,23,Snowy,Moderate Traffic,Highway,Evening,45.99880536513454
36,2023-08-20,41.534194184682335,28,64,1001,21,3,5,20,Partly Cloudy,Moderate Traffic,Highway,Morning,41.534194184682335
37,2023-08-20,37.88452752062849,25,6,940,2,2,10,28,Sunny,Light Traffic,Highway,Evening,37.88452752062849
38,2023-08-20,63.89670020023603,15,3,981,2,3,2,24,Snowy,Light Traffic,Urban Road,Afternoon,63.89670020023603
39,2023-08-20,65.51563655761946,13,76,997,3,33,4,22,Snowy,Moderate Traffic,Urban Road,Morning,65.51563655761946
40,2023-08-20,34.90718779819122,16,13,999,4,46,7,15,Sunny,Heavy Traffic,Rural Road,Evening,34.90718779819122
41,2023-08-20,42.72147238712626,12,57,915,10,24,7,30,Partly Cloudy,Light Traffic,Rural Road,Morning,42.72147238712626
42,2023-08-20,58.674807833577226,23,63,943,11,40,2,14,Partly Cloudy,Light Traffic,Rural Road,Night,58.674807833577226
43,2023-08-20,42.2704540154764,6,26,966,28,15,8,16,Partly Cloudy,Light Traffic,Rural Road,Evening,42.2704540154764
44,2023-08-20,49.8436622947372,8,63,1026,19,47,10,21,Snowy,Heavy Traffic,Rural Road,Afternoon,49.8436622947372
45,2023-08-20,41.07297811888904,27,56,982,17,12,6,26,Sunny,Moderate Traffic,Highway,Night,41.07297811888904
46,2023-08-20,32.46317583412173,27,0,926,30,28,9,13,Snowy,Moderate Traffic,Urban Road,Afternoon,32.46317583412173
47,2023-08-20,41.07977728190595,6,48,922,8,0,2,29,Partly Cloudy,Moderate Traffic,Urban Road,Night,41.07977728190595
48,2023-08-20,30.280719872935475,10,18,942,6,4,0,10,Cloudy,Heavy Traffic,Highway,Evening,30.280719872935475
49,2023-08-20,54.85944508434109,14,22,987,18,30,6,12,Snowy,Heavy Traffic,Rural Road,Night,54.85944508434109
50,2023-08-20,30.46039018656013,22,30,1064,15,40,0,26,Rainy,Light Traffic,Rural Road,Afternoon,30.46039018656013
51,2023-08-20,44.62627812402248,7,90,983,17,30,2,29,Snowy,Moderate Traffic,Urban Road,Night,44.62627812402248
52,2023-08-20,23.911496571302578,19,51,957,9,4,7,27,Partly Cloudy,Moderate Traffic,Urban Road,Morning,23.911496571302578
53,2023-08-20,25.86570709426232,19,37,914,18,19,6,25,Partly Cloudy,Heavy Traffic,Rural Road,Night,25.86570709426232
54,2023-08-20,33.394627727336534,29,32,930,21,48,1,20,Rainy,Moderate Traffic,Rural Road,Evening,33.394627727336534
55,2023-08-20,26.994080384013138,23,62,1075,28,46,10,15,Cloudy,Heavy Traffic,Urban Road,Evening,26.994080384013138
56,2023-08-20,49.04919545044876,17,61,1014,13,9,10,22,Rainy,Light Traffic,Highway,Night,49.04919545044876
57,2023-08-20,40.51654472382785,22,13,1069,1,17,5,17,Rainy,Moderate Traffic,Rural Road,Night,40.51654472382785
58,2023-08-20,54.8192189721518,9,77,1013,17,20,7,26,Snowy,Moderate Traffic,Highway,Evening,54.8192189721518
59,2023-08-20,41.76123591488027,10,36,1050,23,35,6,21,Cloudy,Light Traffic,Highway,Night,41.76123591488027
60,2023-08-20,49.70941138204299,13,99,994,26,47,3,19,Snowy,Light Traffic,Urban Road,Afternoon,49.70941138204299
61,2023-08-20,44.376061175783974,17,47,1074,0,19,10,28,Partly Cloudy,Heavy Traffic,Rural Road,Afternoon,44.376061175783974
62,2023-08-20,35.13447448292329,12,40,1066,30,49,8,13,Partly Cloudy,Moderate Traffic,Highway,Night,35.13447448292329
63,2023-08-20,39.02788367382208,15,35,1016,5,14,10,11,Sunny,Light Traffic,Urban Road,Afternoon,39.02788367382208
64,2023-08-20,33.262907643569285,17,62,1085,12,33,1,23,Cloudy,Moderate Traffic,Highway,Night,33.262907643569285
65,2023-08-20,50.999413964576554,26,18,969,25,41,0,20,Rainy,Moderate Traffic,Highway,Morning,50.999413964576554
66,2023-08-20,40.67878519476195,24,5,1039,19,19,2,18,Sunny,Heavy Traffic,Highway,Evening,40.67878519476195
67,2023-08-20,38.651200275792156,13,100,1099,12,8,9,17,Rainy,Light Traffic,Rural Road,Afternoon,38.651200275792156
68,2023-08-20,70.10875467435858,12,91,1037,30,50,10,25,Rainy,Light Traffic,Highway,Night,70.10875467435858
69,2023-08-20,32.79305504754953,27,85,1029,5,11,6,27,Cloudy,Moderate Traffic,Rural Road,Evening,32.79305504754953
70,2023-08-20,61.312155979145935,10,76,911,2,48,0,21,Cloudy,Moderate Traffic,Rural Road,Night,61.312155979145935
71,2023-08-20,42.7642871138414,20,50,942,20,33,7,23,Rainy,Light Traffic,Rural Road,Afternoon,42.7642871138414
72,2023-08-20,33.55965586384621,29,35,929,27,40,7,25,Partly Cloudy,Moderate Traffic,Highway,Afternoon,33.55965586384621
73,2023-08-20,43.97294116269181,18,14,1089,25,23,9,10,Partly Cloudy,Moderate Traffic,Urban Road,Night,43.97294116269181
74,2023-08-20,32.10792293405374,29,10,1095,10,8,4,17,Cloudy,Light Traffic,Rural Road,Afternoon,32.10792293405374
75,2023-08-20,74.136382190063,21,2,967,17,24,5,10,Sunny,Moderate Traffic,Highway,Morning,74.136382190063
76,2023-08-20,30.588001047331634,21,59,928,18,6,2,30,Snowy,Moderate Traffic,Highway,Afternoon,30.588001047331634
77,2023-08-20,48.356570214793436,11,16,947,20,25,3,24,Rainy,Moderate Traffic,Rural Road,Afternoon,48.356570214793436
78,2023-08-20,50.618842825057925,26,0,924,21,29,2,18,Cloudy,Moderate Traffic,Urban Road,Evening,50.618842825057925
79,2023-08-20,24.431490529771988,14,49,956,11,2,4,15,Cloudy,Moderate Traffic,Highway,Night,24.431490529771988
80,2023-08-20,49.91427666134673,6,96,1091,22,41,3,26,Sunny,Moderate Traffic,Highway,Night,49.91427666134673
81,2023-08-20,54.58518956244933,15,9,926,17,17,7,21,Rainy,Heavy Traffic,Highway,Afternoon,54.58518956244933
82,2023-08-20,40.70869208143301,19,69,914,7,32,7,28,Rainy,Heavy Traffic,Highway,Morning,40.70869208143301
83,2023-08-20,27.13632750167017,13,64,986,25,12,2,13,Partly Cloudy,Moderate Traffic,Rural Road,Afternoon,27.13632750167017
84,2023-08-20,65.50011789462985,8,52,1083,4,38,10,22,Cloudy,Heavy Traffic,Urban Road,Evening,65.50011789462985
85,2023-08-20,40.920409878705314,6,33,1058,22,44,1,21,Rainy,Heavy Traffic,Highway,Morning,40.920409878705314
86,2023-08-20,51.00948683200042,21,72,920,6,2,6,13,Partly Cloudy,Moderate Traffic,Rural Road,Evening,51.00948683200042
87,2023-08-20,74.55553904747504,21,82,987,26,44,6,19,Sunny,Moderate Traffic,Urban Road,Night,74.55553904747504
88,2023-08-20,56.01096149266323,21,69,918,22,23,7,27,Partly Cloudy,Heavy Traffic,Rural Road,Evening,56.01096149266323
89,2023-08-20,24.548272991720935,19,76,908,4,28,1,16,Rainy,Moderate Traffic,Highway,Evening,24.548272991720935
90,2023-08-20,47.7414499963637,22,5,1090,8,22,6,20,Sunny,Light Traffic,Urban Road,Afternoon,47.7414499963637
91,2023-08-20,29.05485159066548,19,11,1054,28,35,1,15,Snowy,Heavy Traffic,Highway,Afternoon,29.05485159066548
92,2023-08-20,51.92032191387115,25,28,931,28,15,7,27,Sunny,Moderate Traffic,Rural Road,Evening,51.92032191387115
93,2023-08-20,39.198973097245556,27,49,1020,22,28,4,16,Partly Cloudy,Light Traffic,Highway,Afternoon,39.198973097245556
94,2023-08-20,50.68271161764308,5,63,1060,8,9,2,12,Partly Cloudy,Light Traffic,Highway,Afternoon,50.68271161764308
95,2023-08-20,45.4088343608158,5,55,932,16,32,5,29,Sunny,Moderate Traffic,Highway,Night,45.4088343608158
96,2023-08-20,57.503241529253145,24,24,1025,5,7,3,19,Cloudy,Moderate Traffic,Rural Road,Morning,57.503241529253145
97,2023-08-20,48.182212536735506,14,83,952,13,3,7,10,Partly Cloudy,Light Traffic,Rural Road,Evening,48.182212536735506
98,2023-08-20,49.81599943899288,24,78,976,19,3,4,29,Cloudy,Heavy Traffic,Urban Road,Afternoon,49.81599943899288
10,2023-08-21,44.28844827149609,22,38,1022,8,8,0,13,Cloudy,Light Traffic,Highway,Evening,44.28844827149609
11,2023-08-21,40.16086408536464,20,100,1000,6,8,5,23,Rainy,Heavy Traffic,Rural Road,Morning,40.16086408536464
12,2023-08-21,39.77403272487695,27,20,1092,25,28,7,14,Cloudy,Moderate Traffic,Urban Road,Night,39.77403272487695
13,2023-08-21,46.58609962104614,25,82,918,18,28,2,14,Partly Cloudy,Light Traffic,Rural Road,Morning,46.58609962104614
14,2023-08-21,31.939513507307062,10,77,997,5,0,1,11,Partly Cloudy,Moderate Traffic,Highway,Evening,31.939513507307062
15,2023-08-21,39.21767166537692,22,69,905,17,47,0,15,Cloudy,Light Traffic,Rural Road,Night,39.21767166537692
16,2023-08-21,58.780320697048865,14,27,996,8,20,3,12,Sunny,Moderate Traffic,Highway,Afternoon,58.780320697048865
17,2023-08-21,53.01123053177906,22,43,1032,10,17,8,19,Cloudy,Moderate Traffic,Rural Road,Evening,53.01123053177906
18,2023-08-21,42.7958018584183,14,35,934,5,11,10,30,Partly Cloudy,Heavy Traffic,Urban Road,Afternoon,42.7958018584183
19,2023-08-21,68.32307344397623,17,53,902,22,50,0,30,Sunny,Heavy Traffic,Highway,Night,68.32307344397623
20,2023-08-21,24.73248414364867,10,1,925,8,50,6,27,Partly Cloudy,Moderate Traffic,Rural Road,Evening,24.73248414364867
21,2023-08-21,43.87883096209965,17,45,985,0,43,8,23,Sunny,Light Traffic,Highway,Afternoon,43.87883096209965
22,2023-08-21,30.67761262521042,28,85,1099,5,17,3,30,Snowy,Light Traffic,Urban Road,Afternoon,30.67761262521042
23,2023-08-21,42.095655824255616,14,53,913,30,50,8,14,Rainy,Light Traffic,Urban Road,Morning,42.095655824255616
24,2023-08-21,39.690186419163894,24,19,1095,2,50,4,15,Snowy,Light Traffic,Highway,Night,39.690186419163894
25,2023-08-21,35.597520741070795,18,57,978,10,30,2,16,Rainy,Heavy Traffic,Urban Road,Morning,35.597520741070795
26,2023-08-21,38.13005964804839,8,69,955,23,16,10,22,Cloudy,Heavy Traffic,Rural Road,Afternoon,38.13005964804839
27,2023-08-21,38.66666567366997,20,25,1011,12,31,1,20,Partly Cloudy,Moderate Traffic,Rural Road,Morning,38.66666567366997
