Date,Name,Nitrat level,Total Revenue,Environmental Certifications,Complaints or Violations,Environmental Expenditures,Research and Development,Government Subsidies/Incentives,Number of Employees,Temp. higher than average,Product Line,Community Engagement Level,Supplier Diversity,Nitrat level2
2023-08-08,"Jackson, Leblanc and Allen",231.23449378343219,948323765.05,LEED,5,450797.16,18694.68,476283.09,9834,Yes,Pharmaceuticals,High,Diverse,231.23449378343219
2023-08-08,Lindsey-Fisher,88.93443057643069,559401943.95,LEED,3,323794.87,58895.53,878677.22,8054,No,Electronics,Medium,Not Diverse,88.93443057643069
2023-08-08,Moody-Armstrong,239.95802795902597,815383791.29,ISO 14001,4,202574.58,99291.46,535310.44,6520,Yes,Electronics,Low,Diverse,239.95802795902597
2023-08-08,"Koch, Silva and Koch",170.7978027737566,866859402.25,ISO 14001,4,947415.22,97098.86,561896.82,4827,No,Automotive,High,Not Diverse,170.7978027737566
2023-08-08,"Robertson, Beck and Salinas",90.04385872714334,651110957.64,Green Business,2,723216.13,30018.78,553075.64,3051,Yes,Consumer Goods,Medium,Not Diverse,90.04385872714334
2023-08-08,"Olsen, Watson and Frye",222.90538662356653,622925614.12,LEED,1,311786.13,41274.07,600115.36,9280,Yes,Electronics,Medium,Not Diverse,222.90538662356653
2023-08-08,"Jackson, Stephens and Gardner",178.5082641265794,739545033.32,ISO 14001,7,920149.19,67627.14,551593.29,6023,No,Aerospace,High,Diverse,178.5082641265794
2023-08-08,Fleming-Stevenson,91.16915200014459,277521753.07,LEED,7,564494.93,4181.63,279110.09,5209,Yes,Pharmaceuticals,Medium,Diverse,91.16915200014459
2023-08-08,"Mcfarland, Sanchez and Oliver",335.8916929920734,274174070.64,LEED,7,144690.82,72069.2,269333.04,8811,Yes,Electronics,Medium,Diverse,335.8916929920734
2023-08-08,Rojas LLC,142.87967803933296,100840585.68,LEED,0,501504.51,20363.04,411591.28,6108,Yes,Automotive,Low,Not Diverse,142.87967803933296
2023-08-08,Miller Ltd,127.35174636582562,768915088.62,LEED,4,232553.59,76367.64,220871.7,7208,Yes,Automotive,Medium,Not Diverse,127.35174636582562
2023-08-08,"Jones, Sanders and Peterson",84.72789794901001,955211403.73,Green Business,3,980331.95,1735.45,541559.56,4255,No,Automotive,Medium,Diverse,84.72789794901001
2023-08-08,Mccormick Inc,86.61274634947087,638046603.99,ISO 14001,7,264148.55,7996.59,602099.44,5799,Yes,Pharmaceuticals,High,Diverse,86.61274634947087
2023-08-08,"Freeman, Frederick and Hunter",186.31126567322124,101030784.0,LEED,3,273950.2,87735.79,431050.45,2573,Yes,Automotive,Medium,Diverse,186.31126567322124
2023-08-08,Patel-Weber,224.7828385536276,977910303.21,ISO 14001,8,103717.46,37828.39,831389.67,5938,Yes,Automotive,Medium,Diverse,224.7828385536276
2023-08-08,"Hicks, Leonard and Oconnell",310.2965512652206,909487995.45,LEED,6,170766.86,64832.71,151742.93,9718,Yes,Automotive,High,Diverse,310.2965512652206
2023-08-08,"Miller, Taylor and Tran",198.8410806238846,297015727.61,ISO 14001,9,380525.58,37918.0,271653.15,7138,Yes,Pharmaceuticals,Medium,Not Diverse,198.8410806238846
2023-08-08,Schneider-Vasquez,315.20643329104416,390579585.04,ISO 14001,1,150125.9,50482.54,885728.73,9609,Yes,Electronics,Medium,Diverse,315.20643329104416
2023-08-08,Hardy LLC,270.63500278442734,911235453.52,Green Business,7,430275.44,47903.36,913350.4,8523,No,Consumer Goods,Low,Not Diverse,270.63500278442734
2023-08-08,"Johnston, Spencer and Reilly",190.8307328590504,666750126.82,Green Business,8,554842.36,21611.99,223485.19,1149,Yes,Automotive,Low,Not Diverse,190.8307328590504
2023-08-08,Phelps PLC,162.1647182014992,111943868.5,LEED,6,157905.25,80565.4,344133.97,1225,No,Aerospace,High,Not Diverse,162.1647182014992
2023-08-08,"Hanson, Mueller and Davis",92.82107070852322,395192259.93,Green Business,5,491463.47,5536.9,636507.31,9534,Yes,Consumer Goods,Low,Not Diverse,92.82107070852322
2023-08-08,Miller and Sons,194.58995245557432,181954334.41,Green Business,4,873292.1,84182.23,493714.21,4363,No,Pharmaceuticals,Medium,Diverse,194.58995245557432
2023-08-08,"Pearson, Mckee and Salazar",92.16696365443231,504746716.89,ISO 14001,8,628453.33,2548.55,132154.12,7452,No,Consumer Goods,Low,Not Diverse,92.16696365443231
2023-08-08,Turner PLC,309.61688424227407,289029922.57,LEED,1,30820.18,9849.91,441122.07,9245,Yes,Aerospace,High,Not Diverse,309.61688424227407
2023-08-08,"Thompson, Myers and Cole",311.64221170565787,67006846.6,Green Business,8,145538.35,28752.17,756562.51,5193,No,Pharmaceuticals,Medium,Not Diverse,311.64221170565787
2023-08-08,Bauer-Miller,195.1491134425464,1984735.92,Green Business,3,791482.91,65677.74,225305.12,4666,Yes,Consumer Goods,Medium,Diverse,195.1491134425464
2023-08-08,James-Hall,84.71434435448033,130669111.99,LEED,1,732478.76,21565.51,698817.89,681,Yes,Automotive,High,Diverse,84.71434435448033
2023-08-08,Moreno-Rodriguez,88.67506560142593,96505869.0,LEED,5,941386.74,39425.24,630503.11,8815,Yes,Pharmaceuticals,Low,Not Diverse,88.67506560142593
2023-08-08,Cline-Ortiz,92.01024679758072,569703535.03,LEED,7,397388.13,18825.45,366382.47,2298,No,Aerospace,Medium,Diverse,92.01024679758072
2023-08-08,Garrett-Parker,302.00510365226074,180770272.65,LEED,9,720888.69,63227.97,526883.61,6886,No,Pharmaceuticals,High,Diverse,436.0
2023-08-08,"Wright, Strong and Cooper",93.71106031056524,505573408.6,LEED,3,443148.53,39665.24,29702.44,1092,Yes,Pharmaceuticals,Medium,Diverse,93.71106031056524
2023-08-08,Sanchez-Lee,85.71532475877112,443985760.75,ISO 14001,1,824863.09,25993.03,960687.81,948,Yes,Aerospace,Low,Not Diverse,85.71532475877112
2023-08-08,Ward-Banks,92.07276713951445,809186122.4,Green Business,2,656623.16,75728.42,323415.21,1381,Yes,Electronics,Medium,Diverse,92.07276713951445
2023-08-08,"Lane, Nelson and Davis",238.51282981006517,853182303.15,ISO 14001,3,780250.83,29812.72,241919.23,7740,Yes,Electronics,Medium,Not Diverse,238.51282981006517
2023-08-08,"Mathews, Ford and Williams",140.44012180607888,266444441.17,ISO 14001,10,790854.94,62675.02,466583.96,8102,Yes,Consumer Goods,Low,Not Diverse,140.44012180607888
2023-08-08,Barton Ltd,318.9119563075697,31306283.33,Green Business,0,844547.14,42994.32,149386.73,2745,Yes,Consumer Goods,Low,Not Diverse,318.9119563075697
2023-08-08,Rosales LLC,137.44874414090475,911418528.23,ISO 14001,10,833020.26,92614.3,152837.29,2493,Yes,Automotive,Low,Not Diverse,137.44874414090475
2023-08-08,Carter-Jones,137.22157299461244,641323116.85,ISO 14001,2,15008.34,47951.41,777273.02,1695,No,Aerospace,Medium,Diverse,137.22157299461244
2023-08-08,Garner-Sherman,274.4631514132121,664532670.69,Green Business,6,178597.66,54160.77,867828.07,6853,Yes,Electronics,Low,Not Diverse,274.4631514132121
2023-08-08,Pineda-Austin,319.1085990617756,814343567.56,Green Business,7,780323.48,99977.49,896464.95,7212,No,Aerospace,High,Diverse,319.1085990617756
2023-08-08,Lee Ltd,163.65821277555483,152838971.44,Green Business,9,177719.25,93655.25,15458.77,1019,Yes,Aerospace,Medium,Not Diverse,163.65821277555483
2023-08-08,Dickson and Sons,284.8157494717097,693842040.29,ISO 14001,4,680862.17,75085.49,337086.6,2289,No,Aerospace,High,Diverse,284.8157494717097
2023-08-08,Garcia PLC,159.5113201724025,966923657.99,Green Business,2,702693.34,7759.92,648549.98,1828,No,Electronics,High,Diverse,159.5113201724025
2023-08-08,"Gomez, Wilson and Wilson",319.02582268594693,201638865.6,ISO 14001,4,399806.6,7030.8,73298.11,7288,Yes,Electronics,High,Diverse,319.02582268594693
2023-08-08,Myers-Cervantes,224.1152568384949,162750913.37,LEED,0,967549.58,85138.37,489598.37,5165,Yes,Pharmaceuticals,Medium,Not Diverse,224.1152568384949
2023-08-08,Cummings and Sons,298.7116024379812,524155111.97,LEED,9,982209.32,98727.68,846084.16,8664,No,Consumer Goods,High,Not Diverse,298.7116024379812
2023-08-08,Johnson Group,249.83882116721693,776409533.26,Green Business,10,527893.4,39418.99,324232.14,2331,Yes,Electronics,Low,Diverse,249.83882116721693
2023-08-08,"Brown, Norton and Reyes",241.55821179248613,720090623.02,Green Business,0,396052.24,3560.81,123940.02,5487,No,Consumer Goods,Medium,Diverse,241.55821179248613
2023-08-08,Reid Ltd,241.91225368430352,160740859.0,ISO 14001,7,316033.53,90619.41,674053.18,4567,Yes,Aerospace,Low,Not Diverse,241.91225368430352
2023-08-08,Werner-Levy,368.82715575710273,740239656.81,ISO 14001,2,923051.73,32050.59,102337.76,6218,No,Electronics,High,Diverse,368.82715575710273
2023-08-08,Morrow Ltd,90.81678642168703,286478531.27,LEED,5,290065.05,46751.34,606380.61,5826,No,Automotive,Medium,Diverse,90.81678642168703
2023-08-08,"Taylor, Jones and Dunn",218.1331809667421,404353933.14,Green Business,6,720207.2,52778.45,98481.68,5584,Yes,Consumer Goods,Medium,Not Diverse,218.1331809667421
2023-08-08,Jefferson Inc,220.8136153300775,549598429.98,LEED,4,688113.95,26858.63,470550.99,7712,Yes,Automotive,Medium,Not Diverse,220.8136153300775
2023-08-08,"Price, Gomez and Willis",252.51131053710526,422973232.36,Green Business,4,918846.47,82063.27,328531.46,8468,Yes,Consumer Goods,High,Not Diverse,252.51131053710526
2023-08-08,Lopez and Sons,169.39807542530338,84288142.08,Green Business,6,820831.74,37178.78,508384.48,5040,No,Automotive,Medium,Diverse,169.39807542530338
2023-08-08,"Obrien, Bennett and Graham",129.02299575702503,63701948.41,Green Business,2,739261.46,38950.96,696586.39,772,Yes,Consumer Goods,Low,Diverse,129.02299575702503
2023-08-08,Salazar-Sandoval,87.34576099177558,737285398.86,Green Business,5,949901.48,81037.05,695159.3,836,No,Electronics,Medium,Diverse,87.34576099177558
2023-08-08,"Jackson, Franco and Moody",268.9891024102557,388918635.74,ISO 14001,8,298603.68,70710.63,320640.4,294,No,Pharmaceuticals,Medium,Diverse,268.9891024102557
2023-08-08,Gomez-Turner,213.99217038791792,868819590.44,ISO 14001,10,426882.59,1874.68,644192.09,2597,No,Electronics,Low,Not Diverse,213.99217038791792
2023-08-08,Fuller-Douglas,202.8192089755292,708266045.86,Green Business,8,442910.97,95783.29,661919.8,9084,No,Pharmaceuticals,High,Diverse,202.8192089755292
2023-08-08,"Mccarthy, Gardner and Carlson",261.11321669101557,89463719.31,Green Business,2,886907.42,91361.24,407226.08,6168,Yes,Pharmaceuticals,Low,Diverse,261.11321669101557
2023-08-08,Moore-Pierce,284.4486939636465,41627970.67,Green Business,1,794297.83,1654.33,545954.63,6420,No,Aerospace,Low,Diverse,284.4486939636465
2023-08-08,Burns Inc,184.75400577946326,547279766.98,Green Business,8,564440.7,70271.26,926598.84,216,No,Pharmaceuticals,Medium,Not Diverse,184.75400577946326
2023-08-08,Johnson Inc,85.49752960425107,981253418.49,LEED,4,46903.23,77938.96,931288.42,1082,No,Automotive,Low,Not Diverse,85.49752960425107
2023-08-08,"Smith, Sandoval and Wang",258.74582337242083,965930049.83,ISO 14001,7,467771.3,74367.41,255302.42,1975,Yes,Aerospace,Low,Diverse,258.74582337242083
2023-08-08,"Mejia, Edwards and Zimmerman",87.38644732621702,602213629.05,ISO 14001,7,549468.72,52644.57,516387.64,3708,No,Aerospace,Medium,Not Diverse,87.38644732621702
2023-08-08,Griffin-Mitchell,225.51103578795312,742078724.71,ISO 14001,4,978530.12,23715.21,833579.88,3054,Yes,Aerospace,Medium,Diverse,225.51103578795312
2023-08-08,Campos PLC,230.27944764187146,972007418.87,LEED,1,948899.52,29049.52,190445.61,9714,No,Electronics,High,Not Diverse,230.27944764187146
2023-08-08,"Hunter, Weiss and Hill",240.60551247346586,435289325.54,ISO 14001,3,302757.35,57798.23,840578.36,7438,Yes,Aerospace,High,Diverse,240.60551247346586
2023-08-08,Sandoval and Sons,189.94134200154798,966638759.4,LEED,4,716636.55,32004.28,134780.13,9600,Yes,Consumer Goods,Medium,Diverse,264.0
2023-08-08,"Lopez, Ibarra and Rogers",276.0281076437975,216485617.55,ISO 14001,10,248919.78,17763.3,244096.71,8401,Yes,Pharmaceuticals,Low,Not Diverse,276.0281076437975
2023-08-08,Parker-Adkins,200.0961339604495,508728343.88,ISO 14001,4,481875.47,46640.08,810587.83,8859,No,Aerospace,Low,Not Diverse,200.0961339604495
2023-08-08,"Smith, Shepard and Walker",91.82809861128429,21275427.1,Green Business,7,220269.24,71234.89,78158.93,6254,Yes,Consumer Goods,Medium,Not Diverse,91.82809861128429
2023-08-08,"Perez, Mckinney and Lopez",327.3745341187643,851306421.0,Green Business,8,275538.17,8109.51,234893.6,684,Yes,Electronics,Medium,Not Diverse,327.3745341187643
2023-08-08,Olson-Hernandez,187.80542864223983,280712865.27,ISO 14001,3,143358.2,62956.31,765704.78,2420,Yes,Electronics,Low,Diverse,187.80542864223983
2023-08-08,Gordon Ltd,177.23937681683665,327714032.99,ISO 14001,6,631001.25,32096.74,257106.6,8335,Yes,Aerospace,Low,Diverse,177.23937681683665
2023-08-08,Lopez Ltd,189.211092754964,756976206.56,Green Business,1,324481.88,92049.53,610104.44,1556,No,Pharmaceuticals,Low,Diverse,189.211092754964
2023-08-08,Barnes-Wilson,137.96889079646525,728955238.81,Green Business,3,108075.81,2773.08,91240.02,1950,Yes,Electronics,High,Not Diverse,137.96889079646525
2023-08-08,Johnson Ltd,89.2165364012661,506757822.81,ISO 14001,8,649451.38,91561.79,887028.5,3993,No,Electronics,Low,Not Diverse,89.2165364012661
2023-08-08,Bradley LLC,231.07258252796294,461120761.32,ISO 14001,3,610539.76,34099.49,626695.24,8838,Yes,Pharmaceuticals,Low,Diverse,231.07258252796294
2023-08-08,Brown-Castillo,89.15405096156998,428113632.53,LEED,9,340136.61,18669.01,152279.4,4585,Yes,Pharmaceuticals,High,Not Diverse,89.15405096156998
2023-08-08,"Pearson, Turner and Patterson",174.37495209383292,368365445.45,Green Business,6,678457.46,90089.93,436151.63,3668,No,Automotive,Low,Diverse,174.37495209383292
2023-08-08,Houston PLC,318.9109389289774,472098145.69,LEED,5,549825.32,3009.99,251280.84,5309,No,Pharmaceuticals,Medium,Diverse,318.9109389289774
2023-08-08,Brown-Romero,330.5187720118749,511849573.41,Green Business,9,639809.51,39689.76,456881.48,9520,Yes,Electronics,Low,Not Diverse,330.5187720118749
2023-08-08,Taylor-Spencer,370.6521908708641,862574430.62,Green Business,0,127565.85,6732.4,946182.74,5147,No,Automotive,Low,Diverse,370.6521908708641
2023-08-08,Murphy-Campbell,189.4830033720887,537880261.72,LEED,2,304291.22,83323.69,825738.88,215,Yes,Electronics,Medium,Not Diverse,189.4830033720887
2023-08-08,Clay-Campbell,92.40982079229721,321291050.18,Green Business,3,35407.56,22357.58,171558.36,3052,No,Automotive,Low,Diverse,92.40982079229721
2023-08-09,Johnson-Young,94.3666439970361,205837962.92,ISO 14001,0,79682.6,7895.2,206959.73,3728,Yes,Aerospace,High,Diverse,94.3666439970361
2023-08-09,Jackson-Davila,243.24863209940847,188867205.91,Green Business,4,197964.11,54528.59,227281.35,303,Yes,Consumer Goods,Medium,Not Diverse,378.0
2023-08-09,Nelson Group,154.8628422483498,781029289.04,ISO 14001,2,49997.0,34206.4,797109.11,9651,Yes,Pharmaceuticals,Low,Diverse,154.8628422483498
2023-08-09,Patterson Inc,222.52513255410852,76315405.78,Green Business,7,189845.92,32831.77,969398.45,277,No,Consumer Goods,Low,Diverse,222.52513255410852
2023-08-09,Fernandez-Wallace,87.07484481162494,603239908.68,ISO 14001,10,487976.68,19935.16,171250.38,4846,No,Automotive,Medium,Diverse,87.07484481162494
2023-08-09,Campbell LLC,94.55513281829008,25916673.35,LEED,6,419302.74,23981.55,483720.48,4767,Yes,Pharmaceuticals,Medium,Diverse,94.55513281829008
2023-08-09,"Collier, Macdonald and Gibson",143.2094586388893,200970449.96,LEED,5,939196.86,29676.87,639160.44,7960,No,Automotive,Medium,Diverse,143.2094586388893
2023-08-09,"Chang, Martinez and Shea",89.68499183730958,387503485.68,Green Business,6,705544.56,12760.79,475778.61,3758,No,Aerospace,Low,Not Diverse,89.68499183730958
2023-08-09,Moore-Leonard,220.59823323685637,642115397.57,ISO 14001,10,118295.73,88032.71,134604.79,3748,Yes,Pharmaceuticals,Medium,Diverse,220.59823323685637
2023-08-09,Holt-Davis,206.7211272276965,351368806.14,Green Business,1,98698.51,7821.12,206699.71,7820,No,Electronics,High,Not Diverse,206.7211272276965
2023-08-09,Bruce Ltd,336.48162081021076,955493450.38,LEED,7,581196.08,28130.78,911017.73,7659,No,Aerospace,High,Not Diverse,336.48162081021076
2023-08-09,"Montoya, Jackson and Crane",228.8563527834587,599722646.83,LEED,10,949774.02,94151.2,740656.29,627,Yes,Aerospace,High,Not Diverse,228.8563527834587
2023-08-09,Horton-Rodriguez,87.6464286597829,818905042.14,Green Business,3,191982.38,68484.34,706795.25,1358,Yes,Automotive,Low,Diverse,87.6464286597829
2023-08-09,Howard PLC,289.359985365878,303604570.89,ISO 14001,10,619490.05,33058.88,588522.87,1556,No,Pharmaceuticals,High,Diverse,289.359985365878
2023-08-09,"White, Daniel and Mack",222.30240285808517,67667895.97,Green Business,10,473058.59,47784.29,640727.1,8542,No,Automotive,Medium,Diverse,222.30240285808517
2023-08-09,"Smith, Vargas and Rose",207.23376546968416,957322549.48,Green Business,3,264617.78,84641.9,323991.86,3904,No,Automotive,High,Not Diverse,207.23376546968416
2023-08-09,"Phelps, Romero and Thompson",197.5356843998998,85624859.45,Green Business,2,755411.28,1283.35,39454.25,1314,No,Consumer Goods,Low,Diverse,197.5356843998998
2023-08-09,Jenkins Group,230.94633064174616,125492783.6,Green Business,8,512531.28,8039.94,151518.42,4505,No,Electronics,Medium,Diverse,230.94633064174616
2023-08-09,Johnson-Knox,156.04121558740988,278563025.4,Green Business,7,928799.74,25914.38,682330.13,6165,Yes,Aerospace,High,Diverse,156.04121558740988
2023-08-09,"Baker, Burns and Lara",89.09466671299381,884593755.22,ISO 14001,8,268062.71,56459.31,655910.27,9706,Yes,Pharmaceuticals,Low,Not Diverse,89.09466671299381
2023-08-09,"Guerra, Pierce and Phillips",146.36717915468,778067437.28,Green Business,2,401436.78,80833.17,234331.55,1095,No,Automotive,Medium,Not Diverse,146.36717915468
2023-08-09,"Bradley, Orr and Underwood",246.4560589743202,921741276.84,LEED,1,860953.76,57892.52,244008.04,9254,Yes,Automotive,Medium,Diverse,246.4560589743202
2023-08-09,Wright Inc,241.18742900823662,299784273.17,ISO 14001,4,772620.07,17015.94,214371.3,9243,Yes,Aerospace,Low,Diverse,241.18742900823662
2023-08-09,Blevins-Baker,89.23753052828738,393504275.92,Green Business,1,654435.22,91506.09,783571.31,3313,No,Electronics,Medium,Diverse,89.23753052828738
2023-08-09,"Byrd, Cannon and Estrada",213.58532672232423,117682885.29,LEED,5,711618.89,99300.86,901646.11,9154,Yes,Automotive,High,Diverse,213.58532672232423
2023-08-09,Myers-Brown,186.47395426140648,452483303.0,LEED,4,67694.12,36373.87,461265.58,2250,No,Automotive,Low,Diverse,186.47395426140648
2023-08-09,Sherman Inc,186.3340368545512,430260512.88,ISO 14001,1,245913.42,54353.24,727413.54,3916,No,Electronics,Medium,Not Diverse,186.3340368545512
2023-08-09,Dean-Dixon,89.82803234730606,974827062.8,LEED,7,865229.03,13771.75,454826.52,2065,Yes,Consumer Goods,Low,Diverse,89.82803234730606
2023-08-09,"Harris, Smith and Walter",165.76660147147595,674358025.42,LEED,1,569679.24,22996.72,232038.69,2560,No,Automotive,Medium,Not Diverse,165.76660147147595
2023-08-09,Wilson-King,342.03206697627166,209932373.98,LEED,5,901022.9,74513.7,435911.77,9833,No,Electronics,Medium,Diverse,342.03206697627166
2023-08-09,"Gay, Bullock and Watson",207.77297794816477,761192927.28,ISO 14001,0,327018.26,45239.33,465113.43,8828,Yes,Electronics,High,Diverse,207.77297794816477
2023-08-09,Sweeney Group,93.00764595466303,216521582.49,ISO 14001,8,733291.9,93584.58,169517.41,9220,Yes,Pharmaceuticals,Medium,Diverse,93.00764595466303
2023-08-09,English-Cordova,306.30084921058364,437253784.73,ISO 14001,5,147151.86,55802.19,833067.78,2306,No,Consumer Goods,Low,Not Diverse,306.30084921058364
2023-08-09,Thomas Ltd,213.07542698676374,647753997.46,LEED,8,411193.52,92348.15,769641.5,3216,Yes,Electronics,Low,Diverse,213.07542698676374
